Uke,År,Navn,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Trolig uten fisk,Har telt lakselus,Lusegrense uke,Lat,Lon,Over lusegrense uke,Sjøtemperatur,Lokalitetskapasitet
13,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
12,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
11,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
10,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
9,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
8,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
7,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
6,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
5,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
4,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
3,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
2,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
1,2022,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
52,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
51,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
50,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
49,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
48,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
47,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
46,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
45,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
44,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
43,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
42,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
41,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
40,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
39,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
38,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
37,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
36,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
35,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
34,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
33,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
32,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
31,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
30,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
29,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
28,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
27,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
26,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
25,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
24,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
23,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
22,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
21,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
20,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
19,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
18,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
17,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
16,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
15,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
14,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
13,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
12,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
11,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
10,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
9,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
8,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
7,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
6,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
5,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
4,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
3,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
2,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
1,2021,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
53,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
52,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
51,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
50,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
49,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
48,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
47,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
46,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
45,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
44,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
43,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
42,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
41,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
40,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
39,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
38,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
37,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
36,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
35,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
34,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
27,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
26,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
25,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
24,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
23,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
22,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
21,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.2,67.533165,15.165583,Nei,,1560.0
20,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
19,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
18,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
17,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
16,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
15,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
14,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
13,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
12,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
11,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
10,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
9,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
8,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
7,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
6,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
5,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
4,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
3,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
2,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
1,2020,MOWI ASA,19235,Vindvika,0.0,0.0,0.0,Ja,Nei,0.5,67.533165,15.165583,Nei,,1560.0
13,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Nei,0.5,70.57315,23.397882,Nei,,6180.0
12,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.36,0.63,0.06,Nei,Ja,0.5,70.57315,23.397882,Nei,3.6,6180.0
11,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Nei,0.5,70.57315,23.397882,Nei,3.8,6180.0
10,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.27,0.92,0.09,Nei,Ja,0.5,70.57315,23.397882,Nei,3.8,6180.0
9,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.29,0.71,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,3.9,6180.0
8,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.31,1.3,0.35,Nei,Ja,0.5,70.57315,23.397882,Nei,4.1,6180.0
7,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.22,0.62,0.04,Nei,Ja,0.5,70.57315,23.397882,Nei,4.3,6180.0
6,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.33,0.8,0.18,Nei,Ja,0.5,70.57315,23.397882,Nei,4.4,6180.0
5,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.17,0.54,0.03,Nei,Ja,0.5,70.57315,23.397882,Nei,4.6,6180.0
4,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.24,0.69,0.22,Nei,Ja,0.5,70.57315,23.397882,Nei,4.6,6180.0
3,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.15,0.14,0.37,Nei,Ja,0.5,70.57315,23.397882,Nei,4.9,6180.0
2,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.2,0.51,0.13,Nei,Ja,0.5,70.57315,23.397882,Nei,5.0,6180.0
1,2022,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.13,0.34,0.01,Nei,Ja,0.5,70.57315,23.397882,Nei,5.1,6180.0
52,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.13,0.27,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,5.5,6180.0
51,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.16,0.16,0.1,Nei,Ja,0.5,70.57315,23.397882,Nei,5.7,6180.0
50,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.25,0.39,0.04,Nei,Ja,0.5,70.57315,23.397882,Nei,5.9,6180.0
49,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.26,0.33,0.01,Nei,Ja,0.5,70.57315,23.397882,Nei,6.0,6180.0
48,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.17,0.3,0.03,Nei,Ja,0.5,70.57315,23.397882,Nei,6.4,6180.0
47,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.08,0.39,0.01,Nei,Ja,0.5,70.57315,23.397882,Nei,6.6,6180.0
46,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.12,0.27,0.05,Nei,Ja,0.5,70.57315,23.397882,Nei,6.6,6180.0
45,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.13,0.48,0.02,Nei,Ja,0.5,70.57315,23.397882,Nei,6.7,6180.0
44,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.17,0.37,0.02,Nei,Ja,0.5,70.57315,23.397882,Nei,6.8,6180.0
43,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.13,0.53,0.03,Nei,Ja,0.5,70.57315,23.397882,Nei,7.4,6180.0
42,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.15,0.6,0.01,Nei,Ja,0.5,70.57315,23.397882,Nei,7.7,6180.0
41,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.15,0.49,0.06,Nei,Ja,0.5,70.57315,23.397882,Nei,8.0,6180.0
40,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.04,0.41,0.11,Nei,Ja,0.5,70.57315,23.397882,Nei,8.6,6180.0
39,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.01,0.21,0.03,Nei,Ja,0.5,70.57315,23.397882,Nei,8.6,6180.0
38,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.02,0.11,0.02,Nei,Ja,0.5,70.57315,23.397882,Nei,8.6,6180.0
37,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.03,0.07,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,8.8,6180.0
36,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.03,0.02,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,9.1,6180.0
35,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.01,0.04,0.01,Nei,Ja,0.5,70.57315,23.397882,Nei,9.5,6180.0
34,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.01,0.02,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,9.5,6180.0
33,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.05,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,9.8,6180.0
32,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.08,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,11.0,6180.0
31,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,10.4,6180.0
30,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,9.5,6180.0
29,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,10.1,6180.0
28,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,10.6,6180.0
27,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.01,Nei,Ja,0.5,70.57315,23.397882,Nei,10.8,6180.0
26,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.2,70.57315,23.397882,Nei,8.7,6180.0
25,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.02,Nei,Ja,0.2,70.57315,23.397882,Nei,8.5,6180.0
24,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.02,Nei,Ja,0.2,70.57315,23.397882,Nei,7.6,6180.0
23,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.2,70.57315,23.397882,Nei,7.2,6180.0
22,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.2,70.57315,23.397882,Nei,6.1,6180.0
21,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.2,70.57315,23.397882,Nei,4.9,6180.0
20,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,4.8,6180.0
19,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,4.7,6180.0
18,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,6.1,6180.0
17,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
16,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
15,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
14,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
13,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
12,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
11,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
10,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
9,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
8,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
7,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
6,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
5,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
4,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
3,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
2,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
1,2021,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
53,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
52,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
51,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
50,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
49,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
48,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
47,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
46,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,,6180.0
45,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,7.9,6180.0
44,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.0,0.0,0.0,Ja,Nei,0.5,70.57315,23.397882,Nei,8.0,6180.0
43,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.1,0.45,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,8.5,6180.0
42,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.12,0.17,0.02,Nei,Ja,0.5,70.57315,23.397882,Nei,9.2,6180.0
41,2020,GRIEG SEAFOOD FINNMARK AS,10616,Vinnalandet,0.08,0.12,0.0,Nei,Ja,0.5,70.57315,23.397882,Nei,9.5,6180.0
